movieId,tmdbId,id,title,overview,popularity,vote_average,vote_count,release_date,runtime,director,poster_path,genres,keywords,cast
1213,769,769,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",63.654244,8.2,3128,1990-09-12,145.0,,,"[""Drama"", ""Crime""]","[""prison"", ""based on novel"", ""florida"", ""1970s"", ""mass murder"", ""irish-american"", ""drug traffic"", ""biography"", ""based on true story"", ""murder"", ""organized crime"", ""gore"", ""mafia"", ""gangster"", ""new york city"", ""extreme violence"", ""violence"", ""brooklyn new york city"", ""crime epic"", ""tampa""]",[]
1214,348,348,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",94.184658,7.9,4470,1979-05-25,117.0,,,"[""Horror"", ""Action"", ""Thriller"", ""Science Fiction""]","[""android"", ""countdown"", ""space marine"", ""space suit"", ""beheading"", ""dystopia"", ""biology"", ""cowardice"", ""spaceship"", ""space"", ""alien"", ""female protagonist"", ""outer space"", ""parasite"", ""h. r. giger"", ""xenomorph""]",[]
1219,539,539,Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",93.067866,8.2,2320,1960-06-16,109.0,,,"[""Drama"", ""Horror"", ""Thriller""]","[""hotel"", ""clerk"", ""arizona"", ""shower"", ""rain"", ""motel"", ""money"", ""secretary"", ""corpse"", ""murderer"", ""theft"", ""private detective"", ""proto-slasher""]",[]
1221,240,240,The Godfather: Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",105.792936,8.3,3338,1974-12-20,200.0,,,"[""Drama"", ""Crime""]","[""italo-american"", ""cuba"", ""vororte"", ""melancholy"", ""praise"", ""revenge"", ""mafia"", ""lawyer"", ""blood"", ""corrupt politician"", ""bloody body of child"", ""man punches woman""]",[]
1227,311,311,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",49.336397,8.2,1069,1984-02-16,229.0,,,"[""Drama"", ""Crime""]","[""life and death"", ""corruption"", ""street gang"", ""rape"", ""sadistic"", ""lovesickness"", ""sexual abuse"", ""money laundering"", ""opium""]",[]
1240,218,218,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",74.234793,7.3,4128,1984-10-26,108.0,,,"[""Action"", ""Thriller"", ""Science Fiction""]","[""saving the world"", ""artificial intelligence"", ""rebel"", ""cyborg"", ""shotgun"", ""killer robot"", ""sun glasses"", ""dystopia"", ""car chase"", ""laser gun"", ""urban setting"", ""future war""]",[]
1246,207,207,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",55.458584,8.1,2705,1989-06-02,129.0,,,"[""Drama""]","[""individual"", ""philosophy"", ""poetry"", ""shakespeare"", ""professor"", ""literature"", ""friendship"", ""filmes focados em um professor""]",[]
1258,694,694,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",78.699993,8.1,3757,1980-05-22,144.0,,,"[""Horror"", ""Thriller""]","[""hotel"", ""isolation"", ""hotelier"", ""colorado"", ""maze"", ""bartender"", ""ax"", ""delusion"", ""loneliness"", ""caretaker"", ""vision"", ""snow"", ""writer"", ""alcoholic"", ""snowed in"", ""off season""]",[]
1259,235,235,Stand by Me,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",51.109279,7.8,1522,1986-08-22,89.0,,,"[""Crime"", ""Drama""]","[""based on novel"", ""friendship"", ""coming of age"", ""railroad track"", ""story within the story"", ""\u00a0flipping coin"", ""campfire story"", ""reference to superman"", ""normandy beach"", ""child"", ""1950s"", ""boys""]",[]
1265,137,137,Groundhog Day,"A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",52.744331,7.4,2301,1993-02-11,101.0,,,"[""Romance"", ""Fantasy"", ""Drama"", ""Comedy""]","[""deja vu"", ""groundhog"", ""weather forecast"", ""telecaster"", ""pennsylvania"", ""alarm clock"", ""winter"", ""time warp"", ""time loop"", ""cult film"", ""existentialism"", ""groundhog day""]",[]
1270,105,105,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",76.603233,8.0,6079,1985-07-03,116.0,,,"[""Adventure"", ""Comedy"", ""Science Fiction"", ""Family""]","[""clock tower"", ""car race"", ""terrorist"", ""delorean"", ""lightning"", ""guitar"", ""plutonium"", ""sports car"", ""inventor"", ""journey in the past"", ""time travel"", ""race against time"", ""partner"", ""misfit"", ""mad scientist"", ""fish out of water"", ""teenage love"", ""destiny"", ""hidden identity"", ""odd couple"", ""escapade"", ""disorder"", ""chases and races"", ""love and romance"", ""teenage life"", ""misfit partners"", ""changing the past or future"", ""getting home"", ""inventions and discoveries""]",[]
1291,89,89,Indiana Jones and the Last Crusade,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",80.972475,7.6,3152,1989-05-24,127.0,,,"[""Adventure"", ""Action""]","[""saving the world"", ""venice"", ""holy grail"", ""library"", ""riddle"", ""father son relationship"", ""whip"", ""treasure"", ""nazis"", ""entrapment"", ""crusader"", ""treasure hunt"", ""escape"", ""panzer"", ""order of the templars"", ""archaeologist"", ""indiana jones"", ""archeology\u00a0""]",[]
1370,1573,1573,Die Hard 2,"John McClane is an off-duty cop gripped with a feeling of déjà vu when on a snowy Christmas Eve in the nation's capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane's smart-mouthed heroics.",57.69847,6.6,1896,1990-07-02,124.0,,,"[""Action"", ""Thriller""]","[""ambush"", ""helicopter"", ""journalist"", ""based on novel"", ""airport"", ""hand grenade"", ""fistfight"", ""cop"", ""sequel"", ""snow"", ""dulles international airport"", ""shootout"", ""officer involved shooting"", ""terrorism"", ""explosion"", ""church"", ""violence"", ""sabotage"", ""walkie talkie"", ""swat team"", ""air traffic control"", ""commando unit"", ""snowmobile""]",[]
1377,364,364,Batman Returns,"Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman.",59.113174,6.6,1673,1992-06-19,126.0,,,"[""Action"", ""Fantasy""]","[""holiday"", ""corruption"", ""double life"", ""dc comics"", ""crime fighter"", ""hallucination"", ""christmas tree"", ""gotham city"", ""vigilante"", ""superhero"", ""violence"", ""dark hero"", ""fictional city"", ""super villain"", ""super powers"", ""deformed"", ""bird cage"", ""evil circus"", ""christmas holiday""]",[]
1380,621,621,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",67.608041,7.2,1581,1978-07-07,110.0,,,"[""Romance""]","[""flying car"", ""street gang"", ""running"", ""graduation"", ""musical"", ""rivalry"", ""gossip"", ""makeover"", ""based on stage musical"", ""automobile racing"", ""nostalgic"", ""greaser"", ""wolf whistle"", ""school dance"", ""animated credits"", ""pep rally"", ""wrong side of the tracks"", ""mooning"", ""school principal""]",[]
1387,578,578,Jaws,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",50.152327,7.5,2542,1975-06-18,124.0,,,"[""Horror"", ""Thriller"", ""Adventure""]","[""fishing"", ""atlantic ocean"", ""bathing"", ""shipwreck"", ""police chief"", ""ferry boat"", ""dying and death"", ""dolly zoom"", ""shark"", ""great white shark"", ""animal horror""]",[]
1527,18,18,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",109.528572,7.3,3885,1997-05-07,126.0,,,"[""Adventure"", ""Fantasy"", ""Action"", ""Thriller"", ""Science Fiction""]","[""clone"", ""taxi"", ""cyborg"", ""egypt"", ""future"", ""stowaway"", ""space travel"", ""race against time"", ""arms dealer"", ""love"", ""alien"", ""priest"", ""end of the world"", ""good vs evil"", ""shootout"", ""police chase"", ""cab driver"", ""new york city"", ""space opera"", ""military"", ""opera singer"", ""resort hotel"", ""ancient astronaut"", ""archeologist"", ""ancient evil"", ""cruise liner""]",[]
1562,415,415,Batman & Robin,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",50.073575,4.2,1418,1997-06-20,125.0,,,"[""Action"", ""Crime"", ""Fantasy""]","[""double life"", ""dc comics"", ""dual identity"", ""crime fighter"", ""fictional place"", ""gotham city"", ""superhero"", ""credit card"", ""super powers""]",[]
1580,607,607,Men in Black,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",104.121555,6.9,4412,1997-07-02,98.0,,,"[""Action"", ""Adventure"", ""Comedy"", ""Science Fiction""]","[""secret identity"", ""sun glasses"", ""undercover"", ""space marine"", ""illegal immigration"", ""deportation"", ""new identity"", ""giant cockroach"", ""cannon"", ""flying saucer"", ""stay permit"", ""alien"", ""fictional government agency""]",[]
1584,686,686,Contact,"Contact is a science fiction film about an encounter with alien intelligence. Based on the novel by Carl Sagan the film starred Jodie Foster as the one chosen scientist who must make some difficult decisions between her beliefs, the truth, and reality.",55.249434,7.2,1308,1997-07-11,150.0,,,"[""Drama"", ""Science Fiction"", ""Mystery""]","[""based on novel"", ""nasa"", ""new mexico"", ""extraterrestrial technology"", ""prime number"", ""star"", ""radio wave"", ""wormhole"", ""fanatic"", ""spirituality"", ""religion"", ""scientist"", ""sabotage"", ""ham radio"", ""alien contact"", ""mechanical engineering"", ""observatory"", ""eccentric man"", ""radio telescope""]",[]
1625,2649,2649,The Game,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",62.925175,7.5,1506,1997-09-12,129.0,,,"[""Drama"", ""Thriller"", ""Mystery""]","[""brother brother relationship"", ""birthday"", ""danger of life"", ""birthday party"", ""surprising""]",[]
